date,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max
2020-05-05,Nairobi,24.3,16.5,19.3,7.9,7.9,9.7
2020-05-06,Nairobi,24.4,16.5,18.8,11.5,11.5,14.8
2020-05-07,Nairobi,23.4,15.8,18.7,2.7,2.7,15.1
2020-05-08,Nairobi,22.1,15.0,18.2,3.8,3.8,11.7
2020-05-09,Nairobi,22.8,15.7,18.7,4.5,4.5,11.2
2020-05-10,Nairobi,21.8,15.5,18.1,2.3,2.3,13.2
2020-05-11,Nairobi,22.7,14.9,18.3,15.8,15.8,15.6
2020-05-12,Nairobi,23.6,14.9,18.5,1.9,1.9,10.4
2020-05-13,Nairobi,25.3,15.2,19.3,1.3,1.3,10.4
2020-05-14,Nairobi,25.0,15.9,19.6,0.7,0.7,9.4
2020-05-15,Nairobi,21.6,15.8,18.1,22.9,22.9,12.5
2020-05-16,Nairobi,22.4,15.5,18.1,3.8,3.8,11.3
2020-05-17,Nairobi,22.2,15.2,18.2,0.8,0.8,7.8
2020-05-18,Nairobi,23.6,14.2,18.1,0.3,0.3,7.9
2020-05-19,Nairobi,23.7,12.4,17.6,0.4,0.4,9.0
2020-05-20,Nairobi,22.5,13.7,18.0,2.4,2.4,12.1
2020-05-21,Nairobi,21.7,14.4,17.9,1.1,1.1,13.4
2020-05-22,Nairobi,22.6,15.3,18.2,1.5,1.5,11.3
2020-05-23,Nairobi,23.2,12.1,17.8,0.0,0.0,10.2
2020-05-24,Nairobi,23.8,12.8,18.1,0.7,0.7,11.6
2020-05-25,Nairobi,24.1,13.5,18.4,0.0,0.0,11.3
2020-05-26,Nairobi,23.2,13.5,18.0,0.3,0.3,8.1
2020-05-27,Nairobi,24.0,15.3,19.1,0.4,0.4,8.1
2020-05-28,Nairobi,23.8,16.1,19.3,2.7,2.7,9.8
2020-05-29,Nairobi,24.8,14.8,18.8,0.3,0.3,14.3
2020-05-30,Nairobi,24.4,11.4,17.5,0.0,0.0,10.6
2020-05-31,Nairobi,24.2,10.7,17.2,0.0,0.0,10.3
2020-06-01,Nairobi,23.8,12.1,17.8,0.0,0.0,12.0
2020-06-02,Nairobi,23.6,12.7,17.9,1.0,1.0,14.3
2020-06-03,Nairobi,23.3,14.4,18.2,0.7,0.7,12.7
2020-06-04,Nairobi,24.8,14.5,18.5,0.1,0.1,13.0
2020-06-05,Nairobi,24.8,11.6,17.9,0.0,0.0,13.0
2020-06-06,Nairobi,25.3,11.6,18.3,0.0,0.0,11.3
2020-06-07,Nairobi,23.3,13.0,17.9,1.8,1.8,9.7
2020-06-08,Nairobi,19.9,15.4,17.0,8.0,8.0,8.8
2020-06-09,Nairobi,22.1,13.9,17.6,0.7,0.7,12.7
2020-06-10,Nairobi,18.6,15.2,16.5,7.2,7.2,12.0
2020-06-11,Nairobi,23.3,13.3,17.6,2.0,2.0,9.0
2020-06-12,Nairobi,23.0,12.6,17.7,3.0,3.0,11.5
2020-06-13,Nairobi,22.9,15.2,17.9,4.3,4.3,10.4
2020-06-14,Nairobi,22.6,15.4,17.6,10.3,10.3,14.7
2020-06-15,Nairobi,20.2,13.8,16.7,0.1,0.1,12.1
2020-06-16,Nairobi,21.1,13.6,17.2,0.1,0.1,10.1
2020-06-17,Nairobi,20.8,14.1,17.3,0.7,0.7,10.7
2020-06-18,Nairobi,22.6,13.3,17.3,0.0,0.0,11.9
2020-06-19,Nairobi,22.2,14.1,17.6,0.0,0.0,10.0
2020-06-20,Nairobi,22.6,13.2,17.6,0.1,0.1,15.3
2020-06-21,Nairobi,22.1,13.6,18.0,0.6,0.6,14.8
2020-06-22,Nairobi,22.4,14.6,18.1,0.0,0.0,10.8
2020-06-23,Nairobi,23.5,13.8,18.3,0.6,0.6,12.3
2020-06-24,Nairobi,22.3,14.7,17.9,1.8,1.8,10.7
2020-06-25,Nairobi,22.5,12.9,17.3,0.1,0.1,12.2
2020-06-26,Nairobi,22.3,11.5,17.0,0.0,0.0,10.1
2020-06-27,Nairobi,22.8,13.4,17.5,1.0,1.0,9.8
2020-06-28,Nairobi,23.2,13.5,17.9,0.0,0.0,10.8
2020-06-29,Nairobi,23.2,11.1,16.7,0.0,0.0,13.4
2020-06-30,Nairobi,23.3,9.6,16.6,0.0,0.0,11.7
2020-07-01,Nairobi,21.8,13.5,17.1,0.6,0.6,11.8
2020-07-02,Nairobi,21.6,13.7,17.1,0.5,0.5,12.1
2020-07-03,Nairobi,21.1,14.0,17.1,0.8,0.8,10.3
2020-07-04,Nairobi,22.7,11.5,17.1,0.0,0.0,12.1
2020-07-05,Nairobi,21.3,12.8,16.8,0.1,0.1,10.2
2020-07-06,Nairobi,21.8,13.9,17.6,0.3,0.3,14.8
2020-07-07,Nairobi,23.1,14.3,18.0,0.5,0.5,11.6
2020-07-08,Nairobi,22.6,12.5,17.8,0.8,0.8,10.8
2020-07-09,Nairobi,22.5,11.7,17.2,1.6,1.6,14.3
2020-07-10,Nairobi,23.1,13.7,17.3,2.3,2.3,14.3
2020-07-11,Nairobi,23.3,10.0,16.2,0.0,0.0,12.4
2020-07-12,Nairobi,23.7,14.4,18.0,0.3,0.3,13.3
2020-07-13,Nairobi,22.0,11.7,16.7,0.9,0.9,12.0
2020-07-14,Nairobi,22.2,13.7,17.3,4.2,4.2,9.5
2020-07-15,Nairobi,21.7,14.3,17.4,1.2,1.2,11.6
2020-07-16,Nairobi,20.4,14.5,16.7,4.3,4.3,13.1
2020-07-17,Nairobi,22.2,13.0,17.1,0.0,0.0,14.8
2020-07-18,Nairobi,21.0,12.6,16.0,0.1,0.1,13.5
2020-07-19,Nairobi,19.9,12.5,16.0,0.4,0.4,9.0
2020-07-20,Nairobi,19.7,11.0,16.0,0.0,0.0,10.7
2020-07-21,Nairobi,21.5,12.6,16.7,1.7,1.7,11.8
2020-07-22,Nairobi,23.1,13.4,18.0,3.7,3.7,14.8
2020-07-23,Nairobi,24.4,13.5,18.0,0.3,0.3,15.5
2020-07-24,Nairobi,23.4,13.1,17.1,0.0,0.0,14.0
2020-07-25,Nairobi,23.5,13.5,17.4,0.0,0.0,11.9
2020-07-26,Nairobi,23.2,10.5,16.3,0.0,0.0,13.6
2020-07-27,Nairobi,21.4,12.6,16.7,0.6,0.6,12.4
2020-07-28,Nairobi,19.7,14.9,16.9,0.6,0.6,12.6
2020-07-29,Nairobi,21.8,14.4,17.4,0.6,0.6,9.1
2020-07-30,Nairobi,22.3,12.4,17.1,0.3,0.3,10.7
2020-07-31,Nairobi,23.0,11.6,17.1,0.8,0.8,11.2
2020-08-01,Nairobi,23.2,13.4,17.6,0.0,0.0,16.0
2020-08-02,Nairobi,22.4,11.0,15.8,0.2,0.2,16.9
2020-08-03,Nairobi,22.6,9.1,15.8,0.0,0.0,14.5
2020-08-04,Nairobi,22.9,10.8,16.5,0.0,0.0,14.6
2020-08-05,Nairobi,22.8,11.0,16.7,0.0,0.0,12.6
2020-08-06,Nairobi,25.6,11.5,18.0,0.2,0.2,12.3
2020-08-07,Nairobi,25.5,11.8,17.9,0.1,0.1,13.1
2020-08-08,Nairobi,24.1,13.4,17.8,0.3,0.3,16.5
2020-08-09,Nairobi,22.9,12.6,17.4,0.0,0.0,13.0
2020-08-10,Nairobi,25.4,11.2,17.4,0.3,0.3,12.5
2020-08-11,Nairobi,26.9,12.9,18.8,0.8,0.8,12.2
2020-08-12,Nairobi,23.9,13.5,17.9,5.1,5.1,13.9
2020-08-13,Nairobi,25.1,14.9,18.6,3.0,3.0,7.2
2020-08-14,Nairobi,23.4,15.3,17.9,4.0,4.0,12.0
2020-08-15,Nairobi,25.8,14.5,19.2,3.2,3.2,11.2
2020-08-16,Nairobi,22.0,13.4,17.0,0.0,0.0,11.4
2020-08-17,Nairobi,23.1,13.7,17.6,1.2,1.2,12.6
2020-08-18,Nairobi,24.8,13.6,18.2,0.1,0.1,19.0
2020-08-19,Nairobi,21.9,14.9,17.7,0.6,0.6,10.4
2020-08-20,Nairobi,22.4,14.9,18.0,2.2,2.2,11.1
2020-08-21,Nairobi,21.9,13.9,17.3,3.1,3.1,14.8
2020-08-22,Nairobi,21.7,13.4,16.9,3.3,3.3,16.5
2020-08-23,Nairobi,20.2,14.2,16.6,3.8,3.8,10.9
2020-08-24,Nairobi,21.1,14.3,16.8,4.9,4.9,12.4
2020-08-25,Nairobi,23.6,14.5,17.7,1.0,1.0,12.1
2020-08-26,Nairobi,23.7,14.1,17.5,0.3,0.3,12.0
2020-08-27,Nairobi,23.6,13.2,17.9,0.6,0.6,13.0
2020-08-28,Nairobi,24.1,14.3,18.1,1.4,1.4,13.9
2020-08-29,Nairobi,24.7,12.1,18.0,0.0,0.0,13.4
2020-08-30,Nairobi,25.9,12.6,18.5,0.0,0.0,14.3
2020-08-31,Nairobi,25.1,11.0,17.8,0.0,0.0,13.2
2020-09-01,Nairobi,24.5,12.4,17.8,0.0,0.0,11.5
2020-09-02,Nairobi,24.9,11.3,17.0,0.0,0.0,11.5
2020-09-03,Nairobi,24.2,11.7,17.7,0.0,0.0,11.2
2020-09-04,Nairobi,24.5,11.5,18.2,3.8,3.8,12.3
2020-09-05,Nairobi,22.4,14.5,17.3,14.5,14.5,11.1
2020-09-06,Nairobi,21.5,15.3,16.9,18.3,18.3,11.1
2020-09-07,Nairobi,17.3,13.8,15.5,4.9,4.9,11.5
2020-09-08,Nairobi,20.1,13.1,15.9,0.8,0.8,9.5
2020-09-09,Nairobi,20.4,10.8,16.1,0.4,0.4,10.4
2020-09-10,Nairobi,21.6,11.8,16.9,0.0,0.0,8.0
2020-09-11,Nairobi,20.9,14.0,17.3,2.0,2.0,14.7
2020-09-12,Nairobi,22.6,13.5,17.5,0.6,0.6,11.6
2020-09-13,Nairobi,25.2,12.2,18.1,0.1,0.1,12.6
2020-09-14,Nairobi,25.2,13.0,18.1,0.0,0.0,12.6
2020-09-15,Nairobi,24.3,14.1,18.3,1.1,1.1,9.7
2020-09-16,Nairobi,26.8,13.5,19.2,0.0,0.0,11.3
2020-09-17,Nairobi,26.3,11.9,18.8,0.0,0.0,13.4
2020-09-18,Nairobi,24.9,12.3,17.8,0.2,0.2,15.6
2020-09-19,Nairobi,23.5,14.9,18.3,2.2,2.2,9.7
2020-09-20,Nairobi,23.3,14.8,18.2,1.3,1.3,8.8
2020-09-21,Nairobi,24.3,13.0,18.2,0.9,0.9,11.2
2020-09-22,Nairobi,25.5,13.9,18.9,0.3,0.3,12.1
2020-09-23,Nairobi,26.2,12.1,18.6,0.3,0.3,17.2
2020-09-24,Nairobi,23.6,14.3,18.6,0.8,0.8,12.5
2020-09-25,Nairobi,23.6,15.7,18.4,14.7,14.7,9.5
2020-09-26,Nairobi,24.0,13.9,17.3,7.4,7.4,15.6
2020-09-27,Nairobi,25.9,14.8,18.9,0.0,0.0,12.4
2020-09-28,Nairobi,24.4,12.1,18.3,0.2,0.2,13.7
2020-09-29,Nairobi,26.1,13.2,19.0,0.2,0.2,11.7
2020-09-30,Nairobi,26.1,16.1,19.6,1.4,1.4,14.2
2020-10-01,Nairobi,25.4,15.4,19.6,1.2,1.2,10.9
2020-10-02,Nairobi,26.0,14.8,19.5,1.7,1.7,15.1
2020-10-03,Nairobi,26.1,15.1,19.2,3.2,3.2,14.5
2020-10-04,Nairobi,27.2,14.3,19.7,0.0,0.0,17.3
2020-10-05,Nairobi,26.9,13.2,19.6,0.0,0.0,13.6
2020-10-06,Nairobi,27.2,14.3,20.5,0.0,0.0,10.4
2020-10-07,Nairobi,28.2,13.4,20.4,0.0,0.0,17.3
2020-10-08,Nairobi,28.0,13.4,20.4,0.0,0.0,14.5
2020-10-09,Nairobi,27.1,16.1,20.7,0.1,0.1,9.4
2020-10-10,Nairobi,27.2,15.8,19.9,2.1,2.1,13.1
2020-10-11,Nairobi,27.4,15.2,20.3,1.3,1.3,13.0
2020-10-12,Nairobi,25.9,14.2,20.0,0.8,0.8,10.1
2020-10-13,Nairobi,27.9,13.0,20.9,0.0,0.0,12.1
2020-10-14,Nairobi,25.9,16.1,19.8,1.3,1.3,13.0
2020-10-15,Nairobi,27.3,14.3,20.2,0.3,0.3,12.5
2020-10-16,Nairobi,25.6,15.1,19.1,10.3,10.3,13.9
2020-10-17,Nairobi,25.4,14.7,19.7,1.4,1.4,10.6
2020-10-18,Nairobi,23.9,15.3,18.4,2.1,2.1,14.0
2020-10-19,Nairobi,25.2,14.9,18.6,5.5,5.5,10.9
2020-10-20,Nairobi,22.9,15.9,18.1,12.4,12.4,11.0
2020-10-21,Nairobi,24.7,15.2,19.3,1.3,1.3,12.3
2020-10-22,Nairobi,26.7,13.0,18.9,0.0,0.0,12.5
2020-10-23,Nairobi,25.7,15.0,19.6,0.7,0.7,10.6
2020-10-24,Nairobi,26.0,15.4,20.0,0.9,0.9,11.1
2020-10-25,Nairobi,24.2,16.3,19.1,2.8,2.8,13.0
2020-10-26,Nairobi,21.8,16.0,18.0,3.7,3.7,12.4
2020-10-27,Nairobi,23.0,14.3,17.6,14.2,14.2,15.2
2020-10-28,Nairobi,24.0,14.9,18.3,5.7,5.7,16.0
2020-10-29,Nairobi,22.7,15.7,18.0,6.7,6.7,14.4
2020-10-30,Nairobi,22.0,14.6,17.4,12.7,12.7,13.5
2020-10-31,Nairobi,23.5,13.9,17.8,0.9,0.9,13.3
2020-11-01,Nairobi,24.1,14.5,18.3,1.8,1.8,11.7
2020-11-02,Nairobi,24.6,15.5,18.7,1.8,1.8,16.3
2020-11-03,Nairobi,22.8,15.4,18.2,1.3,1.3,14.7
2020-11-04,Nairobi,23.3,15.7,18.4,6.9,6.9,16.2
2020-11-05,Nairobi,23.0,16.0,18.1,13.2,13.2,12.6
2020-11-06,Nairobi,22.5,15.9,17.9,7.2,7.2,9.6
2020-11-07,Nairobi,24.1,15.6,18.8,1.7,1.7,14.0
2020-11-08,Nairobi,24.2,14.4,18.7,3.2,3.2,12.6
2020-11-09,Nairobi,23.9,15.6,18.6,3.1,3.1,14.1
2020-11-10,Nairobi,22.8,15.6,18.5,3.2,3.2,16.9
2020-11-11,Nairobi,23.2,15.7,17.7,2.8,2.8,16.4
2020-11-12,Nairobi,24.6,15.4,18.8,1.5,1.5,20.2
2020-11-13,Nairobi,23.2,15.7,18.3,3.9,3.9,17.8
2020-11-14,Nairobi,23.1,15.6,18.3,2.9,2.9,15.7
2020-11-15,Nairobi,24.0,15.1,18.7,0.9,0.9,17.1
2020-11-16,Nairobi,22.4,14.7,17.8,1.8,1.8,16.0
2020-11-17,Nairobi,24.4,15.6,18.9,1.8,1.8,18.0
2020-11-18,Nairobi,25.3,15.3,19.1,1.0,1.0,20.6
2020-11-19,Nairobi,25.4,15.4,19.2,2.9,2.9,14.8
2020-11-20,Nairobi,22.7,15.9,18.4,4.3,4.3,13.4
2020-11-21,Nairobi,25.3,15.3,19.3,0.3,0.3,15.1
2020-11-22,Nairobi,24.2,16.2,19.1,3.7,3.7,12.7
2020-11-23,Nairobi,25.6,15.3,19.3,1.3,1.3,10.9
2020-11-24,Nairobi,25.3,15.5,19.3,1.0,1.0,12.2
2020-11-25,Nairobi,26.1,13.9,19.6,0.3,0.3,9.5
2020-11-26,Nairobi,25.3,14.4,19.3,2.6,2.6,13.8
2020-11-27,Nairobi,24.0,16.4,18.5,24.5,24.5,14.3
2020-11-28,Nairobi,20.8,15.8,17.4,13.8,13.8,15.2
2020-11-29,Nairobi,21.8,14.8,17.3,3.5,3.5,15.9
2020-11-30,Nairobi,25.4,12.7,18.7,0.0,0.0,9.5
2020-12-01,Nairobi,24.9,15.1,19.1,2.2,2.2,13.9
2020-12-02,Nairobi,23.8,16.1,19.0,6.6,6.6,18.2
2020-12-03,Nairobi,23.6,15.7,18.6,0.8,0.8,20.6
2020-12-04,Nairobi,24.1,15.7,18.7,0.6,0.6,16.3
2020-12-05,Nairobi,25.1,14.3,18.8,0.2,0.2,12.3
2020-12-06,Nairobi,24.2,15.7,19.0,0.8,0.8,14.5
2020-12-07,Nairobi,25.1,15.0,19.4,0.8,0.8,16.4
2020-12-08,Nairobi,24.2,15.4,18.4,12.7,12.7,15.6
2020-12-09,Nairobi,23.9,15.4,18.4,1.3,1.3,15.9
2020-12-10,Nairobi,23.8,15.7,18.5,0.5,0.5,15.8
2020-12-11,Nairobi,24.3,15.2,18.8,0.2,0.2,15.6
2020-12-12,Nairobi,25.3,14.0,18.7,0.0,0.0,16.9
2020-12-13,Nairobi,24.6,14.4,18.5,0.3,0.3,17.8
2020-12-14,Nairobi,25.3,13.9,18.6,0.0,0.0,14.4
2020-12-15,Nairobi,25.3,13.5,18.8,0.1,0.1,10.8
2020-12-16,Nairobi,25.6,14.7,19.3,0.0,0.0,13.2
2020-12-17,Nairobi,24.6,15.6,19.4,1.1,1.1,15.5
2020-12-18,Nairobi,24.7,14.2,19.2,0.0,0.0,17.1
2020-12-19,Nairobi,24.1,14.6,19.1,0.9,0.9,16.3
2020-12-20,Nairobi,24.2,15.3,19.1,1.7,1.7,19.1
2020-12-21,Nairobi,24.9,13.8,18.9,0.3,0.3,17.1
2020-12-22,Nairobi,24.9,15.0,19.3,0.4,0.4,20.2
2020-12-23,Nairobi,24.7,13.7,19.0,0.0,0.0,18.2
2020-12-24,Nairobi,25.6,15.7,19.0,1.1,1.1,18.9
2020-12-25,Nairobi,26.4,14.6,19.8,0.2,0.2,16.9
2020-12-26,Nairobi,25.5,14.6,20.0,0.3,0.3,17.9
2020-12-27,Nairobi,26.5,13.3,19.5,0.0,0.0,22.1
2020-12-28,Nairobi,26.0,11.8,19.2,0.0,0.0,18.4
2020-12-29,Nairobi,25.9,13.2,19.2,0.0,0.0,18.7
2020-12-30,Nairobi,26.3,14.5,19.7,0.0,0.0,18.8
2020-12-31,Nairobi,24.3,16.4,19.0,4.0,4.0,18.8
2021-01-01,Nairobi,22.5,14.3,17.7,4.4,4.4,17.0
2021-01-02,Nairobi,25.4,14.8,19.1,0.7,0.7,16.0
2021-01-03,Nairobi,26.1,15.4,19.8,0.3,0.3,20.3
2021-01-04,Nairobi,25.8,14.1,19.3,0.0,0.0,15.6
2021-01-05,Nairobi,26.8,13.6,19.3,0.1,0.1,16.4
2021-01-06,Nairobi,25.8,15.1,19.9,0.4,0.4,14.5
2021-01-07,Nairobi,27.1,14.2,19.8,0.0,0.0,16.6
2021-01-08,Nairobi,25.5,13.7,19.4,0.2,0.2,11.8
2021-01-09,Nairobi,23.6,14.4,18.6,7.3,7.3,12.7
2021-01-10,Nairobi,22.6,15.8,18.1,14.4,14.4,11.8
2021-01-11,Nairobi,23.5,14.8,18.0,2.1,2.1,13.0
2021-01-12,Nairobi,22.5,15.3,17.9,1.1,1.1,14.3
2021-01-13,Nairobi,24.3,14.8,18.7,0.0,0.0,18.1
2021-01-14,Nairobi,25.7,14.5,19.3,0.0,0.0,18.1
2021-01-15,Nairobi,25.5,14.0,19.3,0.0,0.0,15.3
2021-01-16,Nairobi,24.7,14.6,19.1,0.4,0.4,13.9
2021-01-17,Nairobi,26.1,14.7,19.5,0.3,0.3,12.7
2021-01-18,Nairobi,26.8,15.3,20.0,3.2,3.2,15.2
2021-01-19,Nairobi,25.5,15.4,20.0,3.9,3.9,13.2
2021-01-20,Nairobi,27.6,13.3,19.9,0.0,0.0,16.5
2021-01-21,Nairobi,25.4,14.5,19.5,0.0,0.0,16.6
2021-01-22,Nairobi,24.0,15.1,19.0,2.2,2.2,22.6
2021-01-23,Nairobi,23.1,15.4,18.2,4.2,4.2,19.2
2021-01-24,Nairobi,25.1,14.6,19.1,0.5,0.5,17.0
2021-01-25,Nairobi,24.6,15.2,18.7,2.5,2.5,18.6
2021-01-26,Nairobi,26.4,12.8,19.0,0.1,0.1,18.1
2021-01-27,Nairobi,26.4,12.2,19.2,0.0,0.0,19.2
2021-01-28,Nairobi,26.6,13.9,19.7,0.0,0.0,16.6
2021-01-29,Nairobi,26.7,13.8,19.6,0.5,0.5,16.0
2021-01-30,Nairobi,25.7,13.9,19.7,0.0,0.0,18.4
2021-01-31,Nairobi,26.4,13.1,19.3,0.0,0.0,18.9
2021-02-01,Nairobi,26.8,11.4,19.1,0.0,0.0,19.7
2021-02-02,Nairobi,28.1,12.7,20.2,0.0,0.0,18.0
2021-02-03,Nairobi,26.5,16.0,20.8,0.1,0.1,17.2
2021-02-04,Nairobi,28.7,14.4,20.9,0.0,0.0,16.3
2021-02-05,Nairobi,27.6,14.1,20.8,0.0,0.0,15.3
2021-02-06,Nairobi,27.3,16.3,20.3,2.9,2.9,11.4
2021-02-07,Nairobi,24.2,16.4,19.4,6.6,6.6,12.0
2021-02-08,Nairobi,21.2,16.3,17.9,18.5,18.5,14.0
2021-02-09,Nairobi,23.7,15.2,18.4,2.3,2.3,14.5
2021-02-10,Nairobi,23.6,16.1,18.6,6.0,6.0,14.8
2021-02-11,Nairobi,22.7,15.7,18.5,3.5,3.5,10.6
2021-02-12,Nairobi,24.3,16.1,18.9,23.8,23.8,11.3
2021-02-13,Nairobi,24.2,16.0,18.6,21.6,21.6,7.6
2021-02-14,Nairobi,24.7,15.6,19.2,1.3,1.3,10.5
2021-02-15,Nairobi,25.8,15.2,19.8,0.0,0.0,17.1
2021-02-16,Nairobi,26.3,15.9,20.3,0.0,0.0,19.5
2021-02-17,Nairobi,27.5,13.8,19.6,0.0,0.0,18.1
2021-02-18,Nairobi,27.4,13.6,19.6,0.0,0.0,18.8
2021-02-19,Nairobi,28.0,13.6,20.0,0.0,0.0,14.2
2021-02-20,Nairobi,26.1,14.0,19.8,0.2,0.2,10.8
2021-02-21,Nairobi,25.4,15.6,19.4,3.7,3.7,9.3
2021-02-22,Nairobi,24.2,16.1,18.4,10.1,10.1,12.1
2021-02-23,Nairobi,26.1,14.3,19.5,1.4,1.4,13.4
2021-02-24,Nairobi,26.0,13.3,19.4,0.1,0.1,13.2
2021-02-25,Nairobi,26.3,13.9,19.5,0.0,0.0,13.5
2021-02-26,Nairobi,27.4,14.0,19.8,0.0,0.0,12.8
2021-02-27,Nairobi,28.9,13.6,20.3,0.0,0.0,12.8
2021-02-28,Nairobi,28.9,14.8,21.2,0.0,0.0,19.1
2021-03-01,Nairobi,27.1,13.8,20.5,0.0,0.0,20.1
2021-03-02,Nairobi,27.0,14.7,20.4,0.0,0.0,20.5
2021-03-03,Nairobi,27.5,14.5,20.9,0.0,0.0,18.3
2021-03-04,Nairobi,26.2,14.2,19.8,0.4,0.4,17.1
2021-03-05,Nairobi,26.9,15.9,20.0,2.4,2.4,18.6
2021-03-06,Nairobi,27.3,16.5,20.7,0.9,0.9,16.8
2021-03-07,Nairobi,27.2,13.5,20.6,0.0,0.0,14.6
2021-03-08,Nairobi,26.9,14.9,20.7,0.0,0.0,18.4
2021-03-09,Nairobi,26.8,15.6,20.6,0.0,0.0,17.9
2021-03-10,Nairobi,27.5,13.1,19.9,0.0,0.0,18.5
2021-03-11,Nairobi,28.9,12.9,20.5,0.0,0.0,19.3
2021-03-12,Nairobi,27.8,13.5,20.3,0.0,0.0,17.4
2021-03-13,Nairobi,28.5,13.2,20.3,0.0,0.0,18.0
2021-03-14,Nairobi,28.3,13.4,20.4,0.0,0.0,16.6
2021-03-15,Nairobi,27.4,14.2,20.3,0.1,0.1,17.7
2021-03-16,Nairobi,25.0,15.2,19.2,3.4,3.4,16.9
2021-03-17,Nairobi,24.9,14.8,19.2,0.7,0.7,16.6
2021-03-18,Nairobi,25.8,14.3,19.9,0.0,0.0,14.7
2021-03-19,Nairobi,26.2,15.2,19.8,0.1,0.1,17.0
2021-03-20,Nairobi,25.5,14.8,19.6,1.4,1.4,17.2
2021-03-21,Nairobi,24.3,15.4,18.9,2.7,2.7,18.2
2021-03-22,Nairobi,25.7,14.6,19.3,0.8,0.8,16.8
2021-03-23,Nairobi,26.5,15.7,19.6,2.5,2.5,17.7
2021-03-24,Nairobi,26.6,15.0,19.7,0.7,0.7,18.1
2021-03-25,Nairobi,28.7,14.7,20.9,0.2,0.2,17.2
2021-03-26,Nairobi,27.3,13.8,20.2,0.0,0.0,13.5
2021-03-27,Nairobi,26.7,12.6,20.1,0.0,0.0,16.6
2021-03-28,Nairobi,25.9,16.1,20.4,0.1,0.1,15.8
2021-03-29,Nairobi,28.2,14.4,20.3,1.8,1.8,18.4
2021-03-30,Nairobi,25.8,15.7,19.6,2.0,2.0,18.0
2021-03-31,Nairobi,26.6,14.7,20.1,2.0,2.0,19.0
2021-04-01,Nairobi,26.3,16.2,20.2,2.8,2.8,15.7
2021-04-02,Nairobi,26.8,16.5,20.4,2.3,2.3,14.4
2021-04-03,Nairobi,28.1,15.7,20.6,1.9,1.9,13.8
2021-04-04,Nairobi,24.4,15.8,19.3,5.0,5.0,17.7
2021-04-05,Nairobi,25.0,16.3,19.1,20.5,20.5,13.0
2021-04-06,Nairobi,23.8,16.0,18.6,32.5,32.5,12.7
2021-04-07,Nairobi,24.9,15.9,19.2,2.7,2.7,17.5
2021-04-08,Nairobi,24.0,16.2,18.6,24.7,24.7,12.8
2021-04-09,Nairobi,24.5,15.8,18.9,2.1,2.1,9.0
2021-04-10,Nairobi,24.8,14.5,18.8,5.5,5.5,10.9
2021-04-11,Nairobi,24.0,16.1,18.8,6.3,6.3,14.1
2021-04-12,Nairobi,24.3,16.3,19.2,3.8,3.8,13.5
2021-04-13,Nairobi,24.1,15.6,18.8,3.5,3.5,11.2
2021-04-14,Nairobi,24.9,15.8,19.2,1.5,1.5,11.4
2021-04-15,Nairobi,23.9,15.7,18.4,3.3,3.3,9.4
2021-04-16,Nairobi,24.8,15.3,19.1,1.1,1.1,10.2
2021-04-17,Nairobi,24.6,15.4,19.2,0.9,0.9,12.8
2021-04-18,Nairobi,24.7,16.0,18.9,10.2,10.2,14.5
2021-04-19,Nairobi,23.7,15.9,18.7,4.8,4.8,16.5
2021-04-20,Nairobi,24.4,15.7,18.6,6.3,6.3,13.6
2021-04-21,Nairobi,24.8,15.9,18.6,8.5,8.5,11.3
2021-04-22,Nairobi,24.1,15.0,18.9,3.2,3.2,10.4
2021-04-23,Nairobi,24.4,15.9,18.6,9.6,9.6,9.4
2021-04-24,Nairobi,24.5,16.3,19.0,3.0,3.0,12.9
2021-04-25,Nairobi,22.3,15.9,18.1,11.4,11.4,10.1
2021-04-26,Nairobi,23.5,13.1,18.6,1.5,1.5,11.4
2021-04-27,Nairobi,23.8,14.6,18.6,2.1,2.1,11.9
2021-04-28,Nairobi,24.5,16.3,19.2,7.1,7.1,14.8
2021-04-29,Nairobi,24.0,15.9,19.1,33.5,33.5,13.0
2021-04-30,Nairobi,24.3,16.3,19.3,1.8,1.8,12.0
2021-05-01,Nairobi,24.0,15.7,18.8,1.6,1.6,9.0
2021-05-02,Nairobi,24.8,15.9,19.3,2.5,2.5,10.5
2021-05-03,Nairobi,23.6,16.3,18.7,28.6,28.6,12.4
2021-05-04,Nairobi,23.7,15.9,19.0,6.4,6.4,8.2
2021-05-05,Nairobi,23.3,15.2,18.3,5.5,5.5,9.2
2021-05-06,Nairobi,24.0,13.9,18.3,1.2,1.2,10.6
2021-05-07,Nairobi,23.5,13.7,18.2,9.3,9.3,12.4
2021-05-08,Nairobi,24.3,15.2,19.0,19.5,19.5,6.6
2021-05-09,Nairobi,22.5,16.1,18.5,3.1,3.1,9.8
2021-05-10,Nairobi,22.5,14.8,17.4,9.5,9.5,13.4
2021-05-11,Nairobi,20.5,14.6,17.1,8.7,8.7,12.1
2021-05-12,Nairobi,20.8,15.6,17.3,7.3,7.3,8.6
2021-05-13,Nairobi,23.1,15.7,18.2,15.6,15.6,9.3
2021-05-14,Nairobi,22.2,15.4,18.1,6.9,6.9,10.0
2021-05-15,Nairobi,23.0,14.8,18.3,0.3,0.3,9.7
